,ID,tags,text
5966,NCT01827384,"15:30:cancer,34:47:chronic_disease,51:87:treatment,78:87:treatment,89:98:treatment","Patients with bone metastases or hypercalcemia on intravenous bisphosphonate treatment, denosumab, or similar agents are eligible to participate and may continue this treatment"
5967,NCT01827384,"26:65:cancer,84:93:treatment,122:130:chronic_disease,163:184:treatment,",Patients with history of central nervous system (CNS) metastases who have received treatment and who either have not had seizures or have been on stable doses of anti-seizure medicine and had no seizures for 4 weeks
5968,NCT01827384,"79:116:chronic_disease,182:206:chronic_disease,208:223:chronic_disease,234:252:chronic_disease,254:275:chronic_disease,,298:324:chronic_disease,358:387:chronic_disease,389:402:chronic_disease,422:449:chronic_disease,466:483:chronic_disease,504:527:chronic_disease,504:515:chronic_disease,598:621:chronic_disease","Patients with uncontrolled intercurrent illness including, but not limited to psychiatric illness/social situations that would limit compliance with study requirements, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, myocardial infarction in the past 6 months, invasive fungal infections, or active (acute or chronic) or uncontrolled severe infection, liver disease such as cirrhosis, decompensated liver disease, and active and chronic hepatitis (i.e., quantifiable hepatitis B virus [HBV]-DNA and/or positive hepatitis B surface antigen [HbsAg], quantifiable hepatitis C virus [HCV]-ribonucleic acid [RNA])"
5969,NCT01824836,"33:49:treatment,55:65:treatment,67:76:treatment,81:92:treatment,96:112:treatment,134:147:cancer","Patients must not have received prior AI therapy with exemestane, letrozole, or anastrozole as adjuvant therapy or for prevention of breast cancer"
5970,NCT01822522,"1:12:treatment,14:26:treatment,28:40:treatment,42:54:treatment,56:67:treatment,69:81:treatment","Antifungals: itraconazole, ketoconazole, voriconazole, fluconazole, posaconazole"
5971,NCT01822522,"30:45:treatment,53:84:treatment,90:106:treatment,,,284:299:treatment","The participant has received prior treatment with a small molecule kinase inhibitor or a hormonal therapy (including investigational kinase inhibitors or hormones) within 4 weeks or five half-lives of the compound or active metabolites, whichever is longer, before the first dose of study treatment"
5972,NCT01822522,"45:70:treatment,155:162:treatment,,,396:405:treatment","participants will be eligible regardless of antiretroviral medication (including no antiretroviral medication) provided there is no intention to initiate therapy or the regimen has been stable for at least 4 weeks with no intention to change the regimen within 8 weeks following study entry; as study-specific (antiretroviral-based) strata fill, however, only participants who are receiving the therapies eligible for the remaining open strata will be accrued"
5973,NCT01821690,"12:25:chronic_disease,29:38:chronic_disease,42:58:chronic_disease",History of schizophrenia or psychosis or bipolar disorder
5974,NCT01817751,"24:36:chronic_disease,38:51:chronic_disease,56:79:chronic_disease","History of significant intratumoral, intracerebral, or subarachnoid hemorrhage"
5975,NCT01817751,"47:71:treatment,86:101:treatment,116:133:treatment",persons who require ongoing administration of STRONG CYP3A4 inhibitors and/or STRONG CYP3A4 inducers and/or STRONG CYP2C9 inhibitors
5976,NCT01811498,"51:73:chronic_disease,164:173:treatment,177:211:treatment",Patients with significant intercurrent medical or psychiatric conditions that would place them at increased risk or affect their ability to receive or comply with treatment or post-treatment clinical monitoring
5977,NCT01811368,"39:41:chronic_disease,43:45:chronic_disease,47:49:chronic_disease,53:72:chronic_disease","Patients who had anything less than a CR (PR, SD or progressive disease) to their last salvage regimen"
5978,NCT01807117,"17:19:cancer,25:31:cancer,178:195:cancer,214:227:cancer,249:266:cancer","Either having a T3 (the cancer has grown through the muscularis propria and into the outermost layers of the colon or rectum but not through them) or higher, node positivity or metastatic lesion in the context of rectal cancer or being studied for colorectal cancer follow up, independent of the renal function"
5979,NCT01804634,"11:22:cancer,17:22:cancer,27:46:cancer,39:46:cancer,",Any other solid tumor and soft tissue sarcoma with an estimated <10% chance of survival will be considered on a case by case basis at the departmental tumor board and/or sarcoma meeting
5980,NCT01804465,"27:48:chronic_disease,123:133:treatment,227:235:chronic_disease","Any underlying medical or psychiatric condition, which in the opinion of the investigator will make the administration of ipilimumab hazardous or obscure the interpretation of AEs, such as a condition associated with frequent diarrhea"
5981,NCT01804465,"30:46:treatment,70:96:treatment,98:119:treatment,,206:229:treatment,","Patients receiving any other hormonal therapy, including any dose of megestrol acetate (Megace), Proscar (finasteride), any herbal product known to decrease PSA levels (e.g. Saw Palmetto, PC-SPES), or any systemic corticosteroid, must discontinue the agent for at least four weeks prior to study treatment. Progressive disease as defined above must be documented after discontinuation of any hormonal therapy"
5982,NCT01802346,"1:19:treatment,,90:102:treatment,129:138:treatment","Prior Radiotherapy is allowed, provided at least 2 weeks have elapsed from completion of radiotherapy to initiation of protocol treatment"
5983,NCT01799538,"7:24:chronic_disease,32:42:cancer,44:65:chronic_disease,69:84:chronic_disease,86:101:chronic_disease,103:122:chronic_disease,124:139:chronic_disease","Major systemic diseases (i.e., malignancy; myocardial infarction or unstable angina; type 1 diabetes, severe hypertension; liver cirrhosis)"
5984,NCT01795573,"1:4:cancer,6:9:cancer,,,,,134:142:cancer,","AML, ALL: Normal values for absolute neutrophil count (>1000/microL) and platelet count (>100,000/microL); Absence of extramedullary leukemia; Less than 5 percent blast cells present in the bone marrow"
5985,NCT01795573,"73:82:treatment,217:249:treatment,267:294:treatment,385:405:treatment","HL: No clinical evidence of disease or disease-related symptoms; A post-treatment residual mass of any size is permitted as long as it is PET negative; Spleen and liver must be non-palpable and without nodules; If a pre-treatment bone marrow biopsy was positive, an adequate bone marrow biopsy from the same site must be cleared of infiltrate; if this is indeterminate by morphology, immunohistochemistry should be negative"
5986,NCT01795573,"1:4:cancer,42:71:treatment,73:95:treatment,100:113:treatment","MDS: May have achieved CR through either hypomethylating agent therapy, induction chemotherapy, or other therapy"
5987,NCT01795313,"76:97:treatment,,215:236:cancer,250:278:cancer,309:331:treatment","must have previously received standard initial therapy including attempted gross total resection, where safely feasible, and in appropriate circumstances (e.g., those older than one year at initial diagnosis, with non-metastatic tumors and at least microscopic residual disease), involved field fractionated radiation therapy (RT)"
5988,NCT01794793,",,,,183:192:treatment,,233:249:treatment,,286:301:treatment","Women of child-bearing potential, defined as all women physiologically capable of becoming pregnant, unless they are using highly effective methods of contraception during the study treatment and for 30 days after the final dose of pasireotide s.c. and 84 days after the final dose of pasireotide LAR"
5989,NCT01793519,"38:49:chronic_disease,87:96:treatment,101:120:chronic_disease,136:167:treatment","Absence of documentation of negative hepatitis B serologies, absence of completion of treatment for chronic hepatitis B, or absence of suppressive antiviral treatment"
5990,NCT01793519,"1:10:treatment,14:30:cancer,34:58:cancer,",Treatment of solid malignancy or non-melanoma skin cancer within the past 5 years
5991,NCT01791543,"1:36:chronic_disease,50:72:chronic_disease,,148:190:chronic_disease,,","Monomorphic ventricular tachycardia or incessant ventricular arrhythmia (defined as >20% of beats due to ventricular arrhythmia including unifocal premature ventricular contractions (PVCs ), couplets, nonsustained VT) that is causing a decline in LV ejection fraction to less than 40%"
5992,NCT01787487,"9:11:chronic_disease,16:25:chronic_disease,62:75:treatment,84:95:treatment,97:107:treatment,109:123:treatment,125:133:treatment,135:146:treatment,156:173:treatment,177:184:treatment,","For the MF and MDS/MPN-U arms (arms 1 & 2), use of any other standard drug (except hydroxyurea, anagrelide, growth factors, Revlimid, clofarabine, etc) or experimental drug or therapy within 14 days of starting study therapy"
5993,NCT01787487,"15:27:cancer,59:74:cancer,88:97:treatment",patients with malignancies with indolent behavior such as prostate cancer treated with radiation
5994,NCT01783535,"28:54:cancer,95:120:cancer,146:159:treatment,171:183:treatment,308:319:treatment","Newly diagnosed, untreated intraocular retinoblastoma. Participants previously diagnosed with unilateral retinoblastoma treated surgically, with focal therapy or needing chemotherapy who develop asynchronous involvement of the contralateral eye, or patients with unilateral retinoblastoma treated only with enucleation or focal therapy who develop asynchronous involvement of the contralateral eye, will be eligible for study"
5995,NCT01777035,"1:23:chronic_disease,25:48:chronic_disease,50:66:chronic_disease","Traumatic brain injury, multiple limb fractures, pelvic fractures"
5996,NCT01774019,"8:27:chronic_disease,44:61:cancer,63:92:cancer,102:126:cancer","Distal biliary obstruction consistent with pancreatic cancer, distal CBD cholangiocarcinoma or other periampullary malignancy"
5997,NCT01773694,"10:28:treatment,32:57:treatment,63:87:treatment",standard excisional surgery or Mohs micrographic surgery with immediate reconstruction
5998,NCT01766297,"1:28:cancer,37:44:cancer,48:56:cancer",Non-epithelial malignancies such as sarcoma or lymphoma
5999,NCT01760655,"19:29:cancer,33:42:chronic_disease,122:126:treatment",Any hematological malignancy or dyscrasia not cited above which is thought to be high-risk with increased chance of post HSCT relapse
6000,NCT01760655,"1:21:cancer,33:50:chronic_disease,33:55:chronic_disease,80:104:chronic_disease,109:130:chronic_disease","Myelodysplasia (MDS) other than refractory anemia (RA), refractory anemia with rare sideroblasts (RARS), or isolated 5q- syndrome subtypes"
6001,NCT01760005,"12:18:cancer,,51:71:cancer,73:100:cancer,102:117:cancer,121:138:cancer,","History of cancer within the last 5 years, except basal cell carcinoma, non-squamous skin carcinoma, prostate cancer or carcinoma in situ with no significant progression over the past 2 years"
6002,NCT01758042,"26:29:chronic_disease,31:34:chronic_disease,39:44:chronic_disease","Serologic positivity for HIV, HCV, or HbsAg positivity"
